Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
7761571909,DEA7004,MI,PAS,09/16/2016,21,4DSD,KIA,T,58390,58190,68390,20160988,104,104,104,362618,T402,D,0947A,,Q,F,1870,Palmetto St,,0,408,d1,,Y  Y,0930A,1100A,SILVE,,0,,0,28 4,21-No Parking (street clean),,,
8556707099,GXS6097,NY,PAS,05/10/2017,70,4DSD,NISSA,T,0,0,0,20170409,115,115,115,341921,T401,L,0653A,,Q,F,Jun-31,84th St,,0,408,j3,,YYYYYYY,,,WH,,2011,,0,K,70A-Reg. Sticker Expired (NYS),,,
8507457502,AM698V,NJ,PAS,03/03/2017,48,DELV,FRUEH,T,10410,17250,17270,88880088,9,9,9,363513,T101,B,0313P,,NY,O,74,5th Ave,,0,408,e9,,YYYYYYY,,,GREEN,,0,,0,80,48-Bike Lane,,,
8511911741,T719993C,NY,OMT,04/10/2017,21,4DSD,FORD,T,31190,10610,36110,20171130,28,28,28,355180,T103,B,0938A,,NY,F,131,St Nicholas Ave,,0,408,d1,,Y  Y,0930A,1100A,BK,,2016,,0,CC5,21-No Parking (street clean),,,
1419860318,EXN9592,NY,PAS,02/07/2017,17,SUBN,NISSA,P,36290,11710,27390,20170527,26,26,26,942819,26,0,0802A,,NY,F,540,W 126 ST,,0,408,C4,,BBBBBBB,ALL,ALL,GREY,0,2015,-,0,,,,,
8513957021,T692309C,NY,OMT,05/08/2017,40,SUBN,TOYOT,T,0,0,0,20180228,28,28,28,341248,T103,X,0349P,,NY,F,119,W 117th St,,0,408,e2,,YYYYYYY,,,GY,,2013,,0,28,40-Fire Hydrant,,,
7954788969,HKV4134,NY,PAS,10/29/2016,70,2DSD,HONDA,T,93250,21130,34230,20161020,84,84,84,351338,T301,G,1114A,,K,F,100,Willoughby St,,0,408,j3,,YYYYYYY,,,BLACK,,2016,,0,03 3,70A-Reg. Sticker Expired (NYS),,,
7395463596,32954MG,NY,COM,09/27/2016,42,VAN,FORD,T,12950,30650,22412,20170731,1,1,1,362546,T105,C,0308P,,NY,O,60,Beaver St,,0,408,h1,,YYYYY,0700A,0700P,BLW,,2015,148-3080,0,65,42-Exp. Muni-Mtr (Com. Mtr. Z),,,
7249104858,HAX8455,NY,PAS,09/06/2016,71,SUBN,FORD,T,6480,8780,8830,20170813,66,66,66,357794,T302,D,1251P,,K,O,4414,14th Ave,,0,408,j6,,YYYYYYY,,,BK,,2016,,0,01 3,71A-Insp Sticker Expired (NYS),,,
1419757672,GVP4512,NY,PAS,03/09/2017,21,SDN,INFIN,S,42630,9930,9980,20190105,68,68,0,538179,KS10,0,0743A,,K,O,6711,FORT HAMILTON PKWY,,0,408,K6,,YYYYYYB,0730A,0800A,BLACK,0,2011,-,0,,,,,
4633321419,AME1767,NY,PAS,05/03/2017,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1055A,,BK,,,EB LINDEN BLVD @ VER,MONT ST,0,1180,B,T,,,,GR,,1997,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
7427463043,DRB3553,NY,PAS,10/05/2016,14,4DSD,TOYOT,T,36420,27420,27450,20180417,52,52,52,362552,T201,I,1255P,,BX,O,2593,Grand Concourse,,0,408,c,,YYYYYYY,,,GR,,2006,,0,40 2,14-No Standing,,,
8557961182,HJP3045,NY,PAS,06/12/2017,38,4DSD,BMW,T,13740,8990,9140,20181027,108,108,108,347619,T401,H,0442P,,Q,F,38-16,65th St,,0,408,h1,,Y,0900A,0700P,GY,,2002,,0,51-P,38-Failure to Display Muni Rec,,,
1417108149,A994207,ME,PAS,12/29/2016,85,TRAI,INTER,P,0,0,0,20130228,75,75,75,932864,75,0,0830P,,K,,,W/S LOGAN ST,S/O STANLEY AVE,0,408,N8,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
8183044256,HDC7268,NY,PAS,01/12/2017,37,4DSD,HONDA,T,6880,9780,9830,20180414,62,62,62,363107,T302,R,0356P,0344P,K,F,6423,18th Ave,,0,408,h1,,Y,0800A,0700P,GY,,2013,310-3015,0,40,37-Expired Muni Meter,,,
8554300609,HJR4696,NY,PAS,04/27/2017,37,SUBN,JEEP,T,9140,35690,40200,20180803,111,111,111,363489,T401,Q,1246P,1239P,Q,O,213-33,39th Ave,,0,408,h1,,Y,0900A,0700P,GY,,2002,421-3074,0,43,37-Expired Muni Meter,,,
1420966650,GVP6438,NY,PAS,05/01/2017,40,SDN,HONDA,P,60830,73690,67030,20170721,71,71,71,930413,71,0,0304A,,K,F,245,MIDWOOD ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2007,-,2,,,,,
8531410320,Y29GSW,NJ,PAS,04/21/2017,19,4DSD,NISSA,T,65320,27090,27120,88880088,48,48,48,355281,T801,A,0320A,,BX,O,2145,Southern Blvd,,0,408,c3,,YYYYYYY,,,GREY,,0,,0,E,19-No Stand (bus stop),,,
1411405043,HKP1468,NY,PAS,10/04/2016,70,SDN,ME/BE,P,5640,8690,8790,20160930,114,114,114,936330,114,0,0300P,,Q,F,Nov-36,10 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,2014,-,0,,,,,
7146743743,HBX3910,NY,PAS,10/31/2016,38,SUBN,LEXUS,T,15640,35780,8890,20171227,115,115,115,357759,T401,U,0652P,,Q,F,37-51,74th St,,0,408,h1,,Y,0900A,1000P,WH,,2005,,0,51-P,38-Failure to Display Muni Rec,,,
8310033722,JKL4274,PA,PAS,08/19/2016,21,4DSD,ME/BE,T,93230,0,0,20160688,83,83,83,358114,T301,B,0828A,,K,I,S,Willoughby Ave,5ft E/of Bushwick Av,0,408,d1,,Y  Y,0800A,0930A,BLACK,,0,,0,11 3,21-No Parking (street clean),,,
8294024211,4905DLZ,NJ,PAS,09/20/2016,21,4DSD,FORD,T,37430,19630,26430,88888888,69,69,69,361062,T302,J,1130A,,K,F,329,E 59th St,,0,408,d1,,Y  Y,1100A,1230A,BLACK,,0,,0,U 32,21-No Parking (street clean),,,
7005431420,24776JZ,NY,COM,09/21/2016,37,PICK,FORD,T,10590,5190,66390,88888888,108,108,108,358580,T401,V,0146P,1158A,Q,F,5-43,48th Ave,,20160921,408,h1,,Y,0900A,0700P,WHITE,,2008,415-2139,0,H-PM,37-Expired Muni Meter,,,
1413704037,GEJ7500,NY,PAS,09/24/2016,98,SDN,NISSA,P,19040,7090,7240,20170218,115,115,115,960798,115,0,1024A,,Q,F,24-20,97 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0,2015,-,0,,,,,
8489219527,HAV1932,NY,PAS,03/05/2017,14,4DSD,INFIN,T,59990,15940,15890,20170915,112,112,112,363071,T402,H,1040A,,Q,O,114-06,Queens Blvd,,0,408,c,,YYYYYYY,,,BK,,2015,,0,9,14-No Standing,,,
7494586246,AF99165,PA,PAS,10/06/2016,19,TRAC,FRUEH,T,10410,17890,17910,20170588,14,14,14,345388,T106,C,0739A,,NY,F,550,5th Ave,,0,408,c3,,YYYYYYY,,,WHITE,,0,,0,17 6,19-No Stand (bus stop),,,
4627918628,GKC4882,NY,PAS,12/06/2016,36,4DSD,LEXUS,V,0,0,0,0,,0,0,0,,,0150P,,ST,,,SB HYLAN BLVD @ FING,ERBOARD RD,0,1180,B,T,,,,WH,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8511050176,EWM8216,NY,PAS,02/08/2017,40,VAN,FORD,T,10210,18270,18290,20180621,19,19,19,361377,T103,BB,1116A,,NY,F,1107,3rd Ave,,0,408,e2,,YYYYYYY,,,WH,,2009,,5,1,40-Fire Hydrant,,,
4625733820,GLP4127,NY,PAS,10/25/2016,36,SUBN,ME/BE,V,0,0,0,0,,0,0,0,,,0907A,,QN,,,SB FRANCIS LEWIS BLV,D @ STATION RD,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8079056031,42430JZ,NY,COM,10/25/2016,14,VAN,CHEVR,T,36410,0,0,88888888,26,26,26,346020,T103,AA,0843A,,NY,I,S,W 132nd St,100ft W/of Broadway,0,408,c,,YYYYYYY,,,WHITE,,2008,,0,CC5,14-No Standing,,,
4625259769,GRYG83,FL,PAS,10/17/2016,36,4D,NISSA,V,0,0,0,0,,0,0,0,,,0257P,,BK,,,WB LINDEN BLVD @ ROC,KAWAY AVE,0,1180,B,T,,,,BRO,,2002,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8068591692,P51GSJ,NJ,PAS,10/08/2016,20,4DSD,HONDA,T,26490,36290,15910,88888888,26,26,26,355134,T103,B,1043A,,NY,O,171,Morningside Ave,,0,408,d,,YYYYYYY,,,BLACK,,0,,0,CC3,20A-No Parking (Non-COM),,,
8395007176,GSN6700,NY,PAS,09/29/2016,21,SUBN,HONDA,T,57830,18630,54830,20180706,90,90,90,331121,T301,D,1121A,,K,F,63,Lynch St,,0,408,d1,,Y  Y,1100A,1230A,GY,,2014,,0,15 3,21-No Parking (street clean),,,
5095089397,GVS4822,NY,PAS,01/21/2017,7,2DSD,NISSA,V,0,0,0,0,,0,0,0,,,0629A,,QN,,,BORDEN AVE (E/B) @ G,REENPOINT AVE,0,1111,D,T,,,,GY,,2008,,0,,FAILURE TO STOP AT RED LIGHT,,,
7095794406,804YMB,CT,999,10/04/2016,37,4DSD,TOYOT,T,0,0,0,88880088,49,49,49,363968,T202,I,0210P,0200P,BX,I,N,Ponton Ave,30ft E/of Westcheste,20161004,408,h1,,Y,0900A,0700P,BLACK,,0,216-2804,0,10 2,37-Expired Muni Meter,,,
8298532612,GBD9291,NY,PAS,09/07/2016,20,SUBN,ACURA,T,12330,35730,40930,20160913,70,70,70,346022,T802,A,0324A,,K,O,2111,Albemarle Rd,,0,408,d,,YYYYYYY,,,GR,,2001,,0,L 31,20A-No Parking (Non-COM),,,
8543114627,GDG6403,NY,PAS,06/14/2017,21,SUBN,CHEVR,T,5280,11080,11080,20181125,68,68,68,347654,T302,E,0750A,,K,F,8922,3rd Ave,,0,408,d1,,Y,0730A,0800A,WH,,2012,,0,E,21-No Parking (street clean),,,
8064561565,PA7YS,FL,PAS,02/20/2017,16,PICK,FORD,T,37290,31190,32790,20170088,34,34,34,345331,T103,A,0709A,,NY,O,601,W 177th St,,0,408,k2,,YYYYY,0700A,0700P,WHITE,,0,,0,O,16A-No Std (Com Veh) Non-COM,,,
8558905502,FDZ7909,NY,PAS,05/18/2017,38,SUBN,FORD,T,10590,10090,10240,20190421,108,108,108,363560,T401,R,0311P,,Q,F,44-16,48th Ave,,0,408,h1,,Y,0900A,0700P,BL,,2004,,0,36,38-Failure to Display Muni Rec,,,
7368485140,FEE8924,NY,PAS,12/23/2016,31,SUBN,SUBAR,T,18070,0,0,20181128,17,17,17,346350,T108,C,0724A,,NY,I,N,E 54th St,55ft E/of Park Ave,0,408,l3,,YYYYY,0700A,0600P,GY,,2009,,0,01 8,31-No Stand (Com. Mtr. Zone),,,
7494743698,BXXS001,ON,PAS,10/10/2016,38,SUBN,DODGE,T,28830,67780,23030,20170788,60,60,60,359295,T302,A,0937A,,K,O,3250,Coney Island Ave,,0,408,h1,,Y,0830A,0700P,BLUE,,0,,0,41 3,38-Failure to Display Muni Rec,,,
8222022817,ETG3397,NY,PAS,10/01/2016,71,4DSD,HONDA,T,8340,7040,7300,88888888,114,114,114,355272,T401,L,0707A,,Q,F,21-80,33rd Rd,,0,408,j6,,YYYYYYY,,,GREY,,2013,,0,J 41,71A-Insp Sticker Expired (NYS),,,
7155191619,FWB2921,NY,PAS,03/01/2017,98,SUBN,HONDA,T,41690,61890,45490,20171216,104,104,104,353179,T402,M,0636A,,Q,F,18-31,Decatur St,,0,408,f2,,,,,BR,,2012,,0,D,98-Obstructing Driveway,,,
8431033393,79624MD,NY,COM,11/17/2016,16,VAN,FORD,T,35050,14510,13610,20170731,20,20,20,362545,T103,L,0224P,0141P,NY,O,20,W 64th St,,20161117,408,k2,,YYYYY,0800A,0700P,WH,,2013,,0,G 77,16-No Std (Com Veh) Com Plate,,,
8251532887,12333MG,NY,COM,02/08/2017,48,VAN,FRUEH,T,5580,5730,5830,88888888,78,78,78,362196,T302,G,0325P,,K,O,383,5th Ave,,0,408,e9,,,,,BROWN,,2015,,0,56,48-Bike Lane,,,
7496367813,FRP8518,NY,PAS,08/05/2016,37,SUBN,TOYOT,T,13610,36670,36690,20171021,33,33,33,363479,T103,Q,0431P,0423P,NY,O,3559,Broadway,,0,408,h1,,Y,0900A,0700P,GY,,2011,122-8441,0,01 7,37-Expired Muni Meter,,,
8261093165,2CS7523,MD,PAS,03/03/2017,19,4DSD,DODGE,T,28990,14740,14810,20171288,112,112,112,363566,T402,H,0922P,,Q,F,70-23,Austin St,,0,408,c3,,YYYYYYY,,,RED,,0,,0,4,19-No Stand (bus stop),,,
8558714617,56133ME,NY,COM,06/27/2017,38,VAN,FORD,T,8140,6590,42490,20180630,114,114,114,356560,T401,G,0409P,,Q,F,21-77,31st St,,0,408,h1,,Y,0800A,0700P,WH,,2014,,0,35,38-Failure to Display Muni Rec,,,
7081918001,HES2777,NY,PAS,10/12/2016,48,SUBN,TOYOT,T,36420,27270,27300,20180216,46,46,46,363106,T201,K,0346P,,BX,F,2450,Grand Concourse,,0,408,e9,,,,,GL,,2002,,0,40 2,48-Bike Lane,,,
4633379872,HEW6416,NY,PAS,05/03/2017,36,4DSD,NISSA,V,0,0,0,0,,0,0,0,,,1212P,,ST,,,SB MIDLAND AVE @ MAS,ON AVE,0,1180,B,T,,,,BK,,2011,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8532878507,HTM1100,NY,OMS,06/22/2017,14,SUBN,CHEVR,T,80430,87330,86330,20180930,78,78,78,363529,T301,G,0754A,,K,F,302,St Marks Ave,,0,408,c,,YYYYYYY,,,WH,,2017,,0,19,14-No Standing,,,
8432522107,GSV7885,NY,PAS,12/05/2016,71,SUBN,FORD,T,36590,13610,29690,20180918,30,30,30,356987,T103,I,1123A,,NY,F,600,W 141st St,,0,408,j6,,YYYYYYY,,,WH,,1998,,0,39 7,71A-Insp Sticker Expired (NYS),,,
4628667007,D38FBF,NJ,PAS,12/19/2016,36,WAGO,CHRYS,V,10350,40404,40404,0,,0,0,0,,,1055A,,BK,,,NB 4TH AVE @ 13TH ST,,0,1180,B,T,,,,BK,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4631040257,CRJ5807,NY,PAS,02/27/2017,36,SUBN,NISSA,V,0,0,0,0,,0,0,0,,,0848A,,BK,,,SB KINGS HWY @ E 95T,H ST,0,1180,B,T,,,,GY,,2003,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8504607896,XDUB10,NJ,PAS,02/22/2017,51,DELV,ISUZU,T,28490,0,0,20170088,1,1,1,358187,T105,H,0329P,,NY,I,W,Pearl St,28ft S/of Hanover Sq,0,408,e3,,YYYYYYY,,,WHITE,,0,,0,20,51-Sidewalk,,,
4629397310,HLK5144,NY,PAS,01/12/2017,36,SUBN,JEEP,V,0,0,0,0,,0,0,0,,,1258P,,BK,,,NEB 4TH AVE @ 42ND S,T,0,1180,B,T,,,,WH,,2015,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8553001854,GZS1877,NY,PAS,05/02/2017,71,SUBN,HONDA,T,57790,17990,18090,20171028,115,115,115,363538,T401,P,0640P,,Q,F,Sep-88,Northern Blvd,,0,408,j6,,YYYYYYY,,,GY,,2006,,0,51-A,71A-Insp Sticker Expired (NYS),,,
8490011916,GMU1888,NY,PAS,01/11/2017,74,4DSD,FORD,T,10280,0,0,20180409,68,68,68,359576,T302,A,1137A,,K,I,S,74th St,65ft E/of Ridgewood,0,408,j2,,,,,GY,,2013,,0,21,74A-Improperly Displayed Plate,,,
8495963103,AH50009,AZ,PAS,05/27/2017,38,VAN,FORD,T,17570,24890,10210,20170088,13,13,13,365357,T102,L,0850A,,NY,F,139,E 29th St,,0,408,h1,,Y,0830A,0700P,WHITE,,0,,0,8,38-Failure to Display Muni Rec,,,
7809511609,HFB2640,NY,PAS,01/28/2017,38,SUBN,TOYOT,T,40930,33530,87485,20180226,70,70,70,361853,T302,R,0843A,,K,F,1160,Flatbush Ave,,0,408,h1,,Y,0800A,0700P,TN,,2011,,0,18,38-Failure to Display Muni Rec,,,
8506028103,K55GNY,NJ,PAS,05/03/2017,14,PICK,DODGE,T,13550,0,0,88880088,1,1,1,361901,T105,D,0319P,,NY,I,E,Bridge St,25ft S/of Broad St,0,408,c,,YYYYYYY,,,BLACK,,0,,0,44,14-No Standing,,,
8509731652,HCM3103,NY,OMS,05/19/2017,20,SUBN,DODGE,T,29890,20090,11610,20170930,5,5,5,363147,T101,H,0400P,,NY,F,58,Rivington St,,0,408,d,,YYYYYYY,,,BK,,2017,,0,61,20A-No Parking (Non-COM),,,
8536512969,GWG7558,NY,PAS,04/27/2017,21,SUBN,CHRYS,T,54000,84330,93630,20170505,90,90,90,345428,T802,B,0308A,,K,O,585,Kent Ave,,0,408,d1,,Y  Y,0200A,0500A,SILVE,,2017,,0,W,21-No Parking (street clean),,,
4629184090,44290MH,NY,COM,01/09/2017,36,PICK,FORD,V,0,0,0,0,,0,0,0,,,0925A,,BX,,,NB UNIVERSITY AVE @,W BURNSIDE AVE,0,1180,B,T,,,,WHBL,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4635130230,HNH7819,NY,PAS,06/15/2017,36,4DSD,HYUND,V,0,0,0,0,,0,0,0,,,0954A,,BK,,,EB FLATLANDS AVE @ E,58TH ST,0,1180,B,T,,,,WH,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8523160360,HFY7644,NY,PAS,04/11/2017,46,4DSD,DODGE,T,22920,48020,8320,20180324,49,49,49,362174,T201,E,1204P,,BX,F,2507,Cruger Ave,,0,408,f1,,YYYYYYY,,,GY,,2015,,0,11,46A-Double Parking (Non-COM),,,
7802483554,3HC487M,MA,PAS,10/18/2016,14,4DSD,HONDA,T,18790,0,0,88880788,19,19,19,345535,T108,A,0645A,,NY,I,N,E 90th St,60ft W/of East End A,0,408,c,,YYYYYYY,,,WHITE,,0,,0,01 8,14-No Standing,,,
7793451430,HLD7424,NY,PAS,03/18/2017,38,4DSD,TOYOT,T,7790,9790,9890,20190216,114,114,114,364922,T401,U,1003A,,Q,F,Feb-42,30th Ave,,0,408,h1,,Y,0800A,0700P,BL,,1999,,0,24,38-Failure to Display Muni Rec,,,
7761584631,ZZ35900,IL,PAS,12/20/2016,21,SUBN,FORD,T,24440,51090,18450,20171088,103,103,103,362618,T402,D,1142A,,Q,F,92-28,168th Pl,,0,408,d1,,Y  Y,1130A,0100P,GREEN,,0,,0,14 4,21-No Parking (street clean),,,
8050561343,63046MA,NY,COM,10/26/2016,37,DELV,HYUND,T,10110,18590,18610,20180630,19,19,19,358126,T103,E,0846A,0839A,NY,F,1546,2nd Ave,,20161026,408,h1,,Y,0830A,0700P,BR,,2013,126-4950,0,CC1,37-Expired Muni Meter,,,
8482974543,671LEU,CT,PAS,05/20/2017,14,SUBN,BMW,T,34890,39,10610,20170088,18,18,18,353143,T106,P,0301P,,NY,F,156,W 56th St,,0,408,c,,YYYYYYY,,,BLACK,,0,,0,45,14-No Standing,,,
7491638843,GVG4819,NY,PAS,06/06/2017,20,SUBN,SUBAR,T,39595,8790,9140,20181216,109,109,109,330029,T740,C,0823A,,Q,F,37-52,College Point Blvd,,0,408,d,,YYYYY,0800A,0600P,TN,,2014,,0,1,20A-No Parking (Non-COM),,,
4631348562,EAFY11,FL,PAS,03/03/2017,36,4D,JAGUA,V,0,0,0,0,,0,0,0,,,0233P,,BK,,,NB FLATBUSH AVE @ AV,E M,0,1180,B,T,,,,MUL,,2012,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8546321462,72770MD,NY,COM,06/20/2017,38,VAN,FORD,T,14080,35380,35430,20171031,70,70,70,357726,T302,H,0100P,,K,F,1303,Avenue J,,0,408,h1,,Y,0800A,0700P,WH,,2013,,0,2,38-Failure to Display Muni Rec,,,
1417140306,AT439M,NJ,PAS,02/13/2017,19,FLAT,FRUEH,P,52930,63730,28730,0,84,84,84,921824,84,0,0836A,,K,F,208,JAY ST,,0,408,F7,,BBBBBBB,ALL,ALL,GR,0,0,-,0,,,,,
8175564805,DSX6049,NY,PAS,01/25/2017,20,4DSD,NISSA,T,9130,5880,5980,20180710,66,66,66,363070,T302,I,0110P,,K,O,801,51st St,,0,408,d,,YYYYYYY,,,GY,,2005,,0,43,20A-No Parking (Non-COM),,,
8482054120,63014JM,NY,COM,01/17/2017,42,DELV,GMC,T,34570,10610,10810,88888888,14,14,14,359575,T106,I,0342P,,NY,F,215,W 40th St,,0,408,h1,,Y,,,BROWN,,1987,144-3980,0,8,42-Exp. Muni-Mtr (Com. Mtr. Z),,,
8508669252,628531,NY,PAS,04/01/2017,20,SUBN,TOYOT,T,20490,0,0,20190222,9,9,9,363111,T101,N,0840A,,NY,I,W,F D R Dr,15ft S/of E 4th St,0,408,d,,YYYYYYY,,,LTG,,2002,,0,95,20A-No Parking (Non-COM),,,
8518725770,HBE8361,NY,PAS,06/26/2017,19,SUBN,HONDA,T,13610,37070,37090,20171109,33,33,33,358246,T103,N,0347P,,NY,F,3959,Broadway,,0,408,c3,,YYYYYYY,,,BL,,2001,,0,5,19-No Stand (bus stop),,,
8544890039,GRU3398,NY,PAS,06/14/2017,46,4DSD,AUDI,T,7030,6080,6180,20180925,72,72,72,355542,T302,M,1009A,,K,F,586,19th St,,0,408,f1,,YYYYYYY,,,BK,,2014,,0,J,46A-Double Parking (Non-COM),,,
8145020451,HJK9979,NY,PAS,01/17/2017,21,4DSD,VOLKS,T,77150,13070,15520,20180822,49,49,49,358648,T202,N,0737A,,BX,F,2040,White Plains Rd,,0,408,d1,,Y,0730A,0800A,BK,,2016,,0,H,21-No Parking (street clean),,,
7792734018,CRJ5218,NY,PAS,09/16/2016,37,SUBN,DODGE,T,5940,23190,23290,20171023,109,109,109,356951,T401,N,0116P,0110P,Q,F,149-41,14th Ave,,0,408,h1,,Y,0900A,0700P,TN,,2004,438-3118,0,C 41,37-Expired Muni Meter,,,
8343078196,FCM3750,NY,PAS,01/30/2017,68,SUBN,JEEP,T,38130,32930,32600,20180613,73,73,73,353041,T301,M,0847A,,K,F,745,E 98th St,,0,408,a1,,,,,BK,,2014,,0,T,68-Not Pkg. Comp. w Psted Sign,,,
8550505912,HNF5112,NY,PAS,05/11/2017,21,SUBN,TOYOT,T,0,0,0,20190215,72,72,72,365375,T302,G,1236P,,K,F,767,60th St,,0,408,d1,,Y,1130A,0100P,GY,,2004,,0,43,21-No Parking (street clean),,,
8470716724,XZ254Y,NJ,PAS,09/28/2016,19,DELV,FRUEH,T,10410,17430,17450,88880088,13,13,13,363067,T102,M,0336P,,NY,F,174,5th Ave,,0,408,c3,,YYYYYYY,,,WHITE,,0,,0,17 6,19-No Stand (bus stop),,,
8349009410,82808ME,NY,COM,07/05/2016,24,DELV,FRUEH,T,25010,0,0,88888888,1,1,1,363125,T101,H,0205P,,NY,I,S,Lispenard St,20ft W/of Church St,0,408,d5,,YYYYYYY,,,WHITE,,2006,,0,64 1,24-No Parking (exc auth veh),,,
8237541080,HDE6915,NY,PAS,03/27/2017,38,4DSD,BMW,T,19340,19540,19690,20180403,106,106,106,364016,T402,E,0521P,,Q,F,102-02,101st Ave,,0,408,h1,,Y,0830A,0700P,BL,,2003,,0,40,38-Failure to Display Muni Rec,,,
8511500900,L15036,CT,COM,02/15/2017,46,,ISUZU,T,37130,21190,22590,20170088,33,33,33,330291,T103,AA,0841A,,NY,F,710,W 168th St,,0,408,F1,,YYYYYYY,,,,,0,,0,M,46B-Double Parking (Com-100Ft),,,
8065010489,EXCY19,FL,PAS,07/27/2016,16,4DSD,NISSA,T,17870,10110,10010,20160988,17,17,17,349481,T503,D1,0220P,,NY,O,304,E 44th St,,0,408,k2,,YYYYY,0800A,0600P,BLACK,,0,,0,17 7,16A-No Std (Com Veh) Non-COM,,,
8513256158,AR713C,NJ,PAS,03/24/2017,46,DELV,INTER,T,11710,35550,35570,88880088,24,24,24,363953,T103,J,1020A,,NY,F,616,Amsterdam Ave,,0,408,F1,,YYYYYYY,,,WHITE,,0,,0,48,46B-Double Parking (Com-100Ft),,,
8543151223,EVP8278,NY,PAS,04/11/2017,20,SUBN,LEXUS,T,5580,40404,40404,20171027,78,78,78,357747,T302,C,1129A,,K,O,,5th Ave,,0,408,d,,YYYYY,0830A,1200A,WH,,2015,,0,56,20A-No Parking (Non-COM),,,
8480058778,T655863C,NY,OMT,02/22/2017,31,SUBN,CHEVR,T,34310,0,0,20170630,13,13,13,364906,T102,K,0104P,,NY,I,W,W 27th St,20ft S/of 5th Ave,0,408,l3,,YYYYY,0800A,0700P,BK,,2013,,0,7,31-No Stand (Com. Mtr. Zone),,,
5092599029,HGU5939,NY,PAS,07/18/2016,7,2DSD,CHEVR,V,0,0,0,0,,0,0,0,,,1112A,,BX,,,EASTCHESTER ROAD (S/,B) @ ALLERTON AVE,0,1111,D,T,,,,BK,,2010,,0,,FAILURE TO STOP AT RED LIGHT,,,
8550157132,GLV5278,NY,PAS,05/31/2017,40,SUBN,NISSA,T,10430,5580,5680,20180123,68,68,68,362176,T302,E,0122P,,K,F,549,77th St,,0,408,e2,,YYYYYYY,,,WH,,2014,,0,21,40-Fire Hydrant,,,
4632894928,HGZ9699,NY,PAS,04/24/2017,36,SUBN,HONDA,V,0,40404,40404,0,,0,0,0,,,1028A,,BK,,,SB UTICA AVE @ AVE I,,0,1180,B,T,,,,RD,,2016,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
8506764154,GZX1302,NY,PAS,04/13/2017,71,SUBN,AUDI,T,21790,14010,97440,20170708,1,1,1,357699,T101,B,0735A,,NY,F,505,Greenwich St,,0,408,j6,,YYYYYYY,,,GY,,2015,,0,10,71-Insp. Sticker Missing (NYS,,,
1415662733,XY608W,NJ,PAS,09/22/2016,46,DELV,FRUEH,P,63030,24730,11830,0,88,88,88,941574,88,0,0219P,0209P,K,O,352,MYRTLE AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1419266226,2725CO,CT,PAS,05/11/2017,21,VAN,CHEVR,S,76730,49130,13430,0,73,73,0,515349,KN16,0,0811A,,K,F,15,SHERLOCK PLACE,,0,408,D1,,YBBYBBB,0800A,0930A,WHITE,0,0,-,0,,,,,
8484536830,63518JM,NY,COM,06/16/2017,14,VAN,FORD,T,34650,0,0,88880088,10,10,10,353486,T106,A,0707A,,NY,I,S,W 44th St,5ft W/of 11th Ave,0,408,c,,YYYYYYY,0600P,1000A,BROWN,,1997,,0,B,14-No Standing,,,
1417326797,HCZ7419,NY,999,10/31/2016,98,SDN,LINCO,P,7190,8440,8590,20180221,114,114,114,961403,114,0,0658A,,Q,F,34-15,24 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0,2003,-,0,,,,,
